BPTF	MKL1
BPTF	ZNF628
FKBP15	MED20
FKBP15	MED8
FKBP15	PREB
FKBP15	ILF3
PPAP2B	ZNF628
SCAND1	IKBKG
PLK1	RBL1
PPAPDC2	PREB
PPAPDC2	BOLA1
SPRED1	ZNF628
HSF2	ERCC6
PDCD11	MED8
SEMA4D	EED
POLR3K	THAP7
RARG	RGS14
DNMT1	ILF3
BCLAF1	ID3
CBFB	PHF3
CBFB	LIMD1
IRAK3	TULP4
IRAK3	BOLA1
IRAK3	ILF3
IRAK3	ZNF512B
MTMR4	ZNF48
MTMR4	ZNF628
BRCA1	ZHX3
ZNF688	PCGF2
KIAA1244	TULP4
KIAA1244	SND1
TRIM24	HMGB2
TRIM24	ZBTB3
CAMK2G	MKL1
CAMK2G	ZNF623
CAMK2G	BOLA1
ZNF48	ZNF449
ZNF48	ZNF276
ZNF48	ZNF628
SNAPC3	MED20
PPP1R9A	EYA4
PPP1R9A	RFX5
PPP1R9A	LIMD1
PPP1R9A	ID3
PPP1R9A	TBC1D22A
PMS1	TERF1
PMS1	PYGO2
PMS1	SMARCAD1
BRD7	BOLA1
MDM4	MKL1
MDM4	UBP1
MDM4	ZZZ3
ROR1	PMS1
ROR1	TULP4
ROR1	PREB
ZNF444	TRIP6
PCGF2	ZNF688
RFX5	TBC1D22A
ZNF449	ZNF48
ZNF449	ZNF276
CNOT8	RGS14
ZNF416	ZBTB3
L3MBTL3	PYGO2
TERF1	PMS1
ZNF276	ZNF48
ZNF276	ZNF449
ZNF276	MED20
ZNF276	ZNF628
ZNF276	ZNF623
ZNF276	PYGO2
YEATS4	ZNF623
TRIP6	ZNF444
TRIP6	MKL1
TRIP6	EHMT1
TRIP6	ZNF628
TRIP6	PYGO2
TRIP6	PREB
TRIP6	SMARCAD1
IKBKG	SCAND1
IKBKG	MKL1
CD2BP2	RARG
MED20	ZNF276
MED20	MED8
MED20	PREB
MED20	SNAPC3
CDK1	TFCP2L1
MED6	ZNF512
MED4	ZBTB3
EED	GTF3C1
EED	UPF1
EED	CITED4
MED8	PDCD11
MED8	MED20
XRCC5	SND1
ZZZ3	MDM4
NEK6	HOMEZ
GTF2E2	TCF12
ZNF512B	ZNF239
ZNF512B	ZNF628
ZNF512B	PREB
ZNF512B	TBC1D22A
EPHB4	ATF4
MKL1	BPTF
MKL1	MDM4
MKL1	TRIP6
MKL1	IKBKG
MKL1	ZNF628
MKL1	PREB
MKL1	SMARCAD1
MKL1	HMGB2
MKL1	ZBTB3
TULP4	PARP1
NEK9	TULP4
NEK9	STAT6
NEK9	SND1
JUP	DNMT1
CDC42BPA	XRCC5
CDC42BPA	TFCP2L1
TNS3	BCLAF1
TNS3	CBFB
TNS3	EYA4
TNS3	RUNX1
TNS3	ZHX3
TNS3	ID3
TNS3	TFCP2L1
TNS3	TBC1D22A
TNS3	ZNF512B
UBP1	MDM4
BUB1	PARP1
BUB1	ZHX3
BUB1	EZH2
RAD51	STAT6
CSK	STAT6
HOMEZ	TFCP2L1
TCF12	GTF2E2
PARP1	TULP4
